Age,work_class,income,education,education_num,martal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country
40,Private,171863,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
71,Private,226405,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States
44,Private,142995,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States
48,Private,161617,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
55,Private,159585,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,20,United-States
30,Private,235702,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,India
39,Private,184346,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
37,Private,198759,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45,Local-gov,355189,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States
43,State-gov,93060,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
35,Private,274156,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
34,Private,202323,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico
29,Private,207100,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States
53,State-gov,147130,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,38,United-States
25,Private,166079,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States
72,Local-gov,268961,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1258,40,United-States
46,Private,116888,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States
56,Federal-gov,283510,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
56,Self-emp-inc,316838,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States
35,Federal-gov,254732,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
52,Private,304289,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
43,Private,127553,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
46,Self-emp-not-inc,281011,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States
58,Local-gov,148751,Masters,14,Widowed,Prof-specialty,Unmarried,White,Male,0,0,35,United-States
57,Private,137052,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
35,Private,163860,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
52,Self-emp-inc,199566,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States
47,Local-gov,213492,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,50,United-States
32,Private,66100,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,4508,0,40,Cambodia
48,Local-gov,138648,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,80,United-States
29,Private,119394,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
47,Local-gov,134455,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States
46,Self-emp-inc,133467,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
46,Private,120339,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States
36,Self-emp-not-inc,285311,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,10,Canada
66,Private,202348,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2936,0,20,United-States
34,Private,210463,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
37,Private,202782,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,48,United-States
54,Private,117938,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,40,India
39,Self-emp-inc,162757,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
55,Local-gov,200637,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States
63,State-gov,321929,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
45,Federal-gov,228624,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
53,Private,148515,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico
34,Private,166024,Prof-school,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1564,40,India
25,Private,134137,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,37,United-States
47,Private,263080,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
36,Federal-gov,273271,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
29,Private,134560,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
47,Federal-gov,262621,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
43,Private,305999,Prof-school,15,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,99999,0,40,United-States
43,Private,141831,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,2547,40,United-States
47,Private,240091,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,United-States
57,State-gov,315933,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
30,Private,331902,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States
33,State-gov,138115,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,35,United-States
42,Local-gov,216592,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
41,Local-gov,142536,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Taiwan
59,Private,281818,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
49,Local-gov,166015,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
41,State-gov,137552,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
29,Private,188256,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Female,2174,0,72,United-States
42,Private,107987,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
41,Private,70831,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
41,Self-emp-not-inc,236601,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
47,Self-emp-not-inc,138835,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States
24,Private,157365,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
37,Federal-gov,133395,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
30,Private,235584,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
34,Local-gov,207899,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45,Private,144965,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,180566,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States
46,Private,130569,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan
55,State-gov,175035,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
43,State-gov,140600,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
49,Local-gov,236208,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,47,United-States
48,Local-gov,247832,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
38,State-gov,178596,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States
36,State-gov,141893,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,5455,0,30,United-States
26,Private,166512,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,38,United-States
59,State-gov,250770,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,45,United-States
49,Private,81921,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,200323,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
35,Local-gov,180033,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
40,Local-gov,166454,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
50,Self-emp-not-inc,142210,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Canada
51,Local-gov,140866,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
42,Private,97846,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
26,Private,134229,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,32,United-States
39,Private,188364,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
57,Private,89587,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States
45,Local-gov,164137,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
44,Private,245870,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
44,State-gov,305873,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
44,Private,107024,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
50,Local-gov,166061,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
38,Self-emp-not-inc,152035,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
33,Local-gov,145569,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,United-States
43,Local-gov,139477,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
29,Private,223557,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States
40,Local-gov,217747,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
47,Local-gov,151587,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
46,Private,137785,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,United-States
45,Private,336307,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
42,Self-emp-not-inc,261141,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
46,Federal-gov,150332,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
53,Local-gov,136333,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
36,Self-emp-not-inc,277723,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States
39,Private,137021,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States
33,Self-emp-inc,417938,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
34,Private,123824,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,France
48,Private,195084,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
45,Private,138904,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
46,Self-emp-inc,208129,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States
52,State-gov,134017,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1848,40,United-States
18,Local-gov,139508,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States
30,Private,214055,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States
33,Private,199566,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
50,Local-gov,144699,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,United-States
37,Local-gov,189806,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,50,United-States
42,Federal-gov,124937,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
36,Local-gov,120590,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
43,Private,200948,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States
48,State-gov,127059,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
41,State-gov,357843,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
32,Private,299807,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
68,Private,204965,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,United-States
53,Private,72649,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
29,Private,142602,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States
47,State-gov,312461,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,50,France
60,Local-gov,274461,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
44,State-gov,203835,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States
45,Private,152597,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States
35,Local-gov,144179,Masters,14,Divorced,Adm-clerical,Unmarried,White,Female,0,0,41,United-States
50,State-gov,295727,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,United-States
43,Local-gov,123731,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
31,Private,138573,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States
28,Private,125646,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
49,Private,270148,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
46,Private,263198,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Self-emp-not-inc,166067,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States
42,Private,122039,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,16,United-States
36,Private,131160,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,40,United-States
60,Private,228206,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3781,0,16,United-States
40,Private,207326,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Cuba
52,Self-emp-not-inc,203379,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
42,Private,212416,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
53,Local-gov,157943,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States
45,Private,274671,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,30,United-States
42,Federal-gov,114734,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,40,South
49,Private,167556,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,1755,45,United-States
74,State-gov,290711,Doctorate,16,Never-married,Prof-specialty,Other-relative,White,Female,0,3683,20,United-States
42,Private,133137,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
52,Private,200847,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,30,United-States
63,Self-emp-inc,211751,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States
51,Private,300757,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,South
45,State-gov,133761,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
36,Private,72696,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,United-States
47,Private,300263,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States
